Category,DayOfWeek,Date,Time,X,Y
VIOLATE COURT ORDER TO PREVENT DOMESTIC VIOLENCE,Friday,4/5/2013,11:43,37.6862898,-122.1287194
INCIDENT REPORT,Friday,4/5/2013,11:43,37.68015495,-122.1253218
INCIDENT REPORT,Friday,4/5/2013,22:00,37.67464167,-122.1398814
MISSING PERSON,Friday,4/5/2013,0:01,37.67079706,-122.1476148
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Friday,4/5/2013,12:35,37.62433235,-121.9096784
MISDEMEANOR CHARGE B/W,Friday,4/5/2013,12:00,37.55750365,-121.8941357
72 HOUR MENTAL HEALTH,Friday,4/5/2013,1:45,37.55750365,-121.8941357
FALSE IMPRISONMENT W/VIOLENCE/ETC,Saturday,4/6/2013,12:45,37.69685432,-122.0908549
BATTERY ON PERSON,Saturday,4/6/2013,1:30,37.69380018,-122.083579
INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,Saturday,4/6/2013,13:00,37.69685432,-122.0908549
GET CREDIT/ETC OTHERS ID,Saturday,4/6/2013,0:01,37.69834735,-122.0960237
DAMAGE/OBSTRUCT THE USE OF ANY WIRELESS COMMUNICATION DEVICE,Saturday,4/6/2013,13:00,37.69685432,-122.0908549
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Saturday,4/6/2013,12:49,37.68372298,-122.0901084
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Saturday,4/6/2013,11:00,37.68589075,-122.063279
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Saturday,4/6/2013,9:30,37.69177401,-122.0899627
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Saturday,4/6/2013,9:30,37.69292853,-122.0811748
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Saturday,4/6/2013,17:00,37.69292853,-122.0811748
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Saturday,4/6/2013,13:40,37.69739536,-122.0832927
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Saturday,4/6/2013,11:30,37.69685432,-122.0908549
DUI ALCOHOL/DRUGS,Saturday,4/6/2013,0:01,37.69292853,-122.0811748
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Saturday,4/6/2013,21:00,37.69685432,-122.0908549
MISSING PERSON,Saturday,4/6/2013,22:30,37.70073449,-122.0588465
GRAND THEFT - FROM MOTOR VEHICLE,Saturday,4/6/2013,7:00,37.68096222,-122.032415
PETTY THEFT,Saturday,4/6/2013,7:00,37.68322219,-122.0487305
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Saturday,4/6/2013,14:10,37.68058153,-122.1027366
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Saturday,4/6/2013,12:00,37.66890125,-122.0980892
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Saturday,4/6/2013,12:00,37.68096222,-122.032415
APPROPRIATE LOST PROPERTY (UNDER $400),Saturday,4/6/2013,13:49,37.66503383,-122.1200379
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Saturday,4/6/2013,13:49,37.66968536,-122.1121561
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Saturday,4/6/2013,13:23,37.67364004,-122.098907
BENCH WARRANT/FAILURE TO APPEAR ON FELONY CHARGE,Saturday,4/6/2013,14:00,37.68688096,-122.1023478
72 HOUR MENTAL HEALTH,Saturday,4/6/2013,8:30,37.66126507,-122.0253136
DISORDERLY CONDUCT:ALCOHOL,Saturday,4/6/2013,12:57,37.67454344,-121.7738959
REPORT NUMBER WAS CANCELLED,Saturday,4/6/2013,13:50,37.76913109,-122.2007893
GRAND THEFT - ALL OTHER,Saturday,4/6/2013,14:12,37.7026327,-122.1149103
THEFT OF PERSONAL PROPERTY,Saturday,4/6/2013,14:00,37.7098909,-122.1229672
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Saturday,4/6/2013,13:00,37.70055365,-122.1080342
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Saturday,4/6/2013,13:00,37.69927344,-122.1199989
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Saturday,4/6/2013,13:00,37.70055365,-122.1080342
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Saturday,4/6/2013,13:30,37.69927344,-122.1199989
FELON/ADDICT/ETC POSSESS FIREARM,Saturday,4/6/2013,14:40,37.70522221,-122.1300292
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Saturday,4/6/2013,14:17,37.69340183,-122.1100989
LICENSE SUSPENDED/REVOKED,Saturday,4/6/2013,14:17,37.70522221,-122.1300292
RECKLESS DRIVING; HIGHWAY,Saturday,4/6/2013,14:17,37.70522221,-122.1300292
ARREST WARRANT - FEL,Saturday,4/6/2013,20:13,37.70055365,-122.1080342
ARREST WARRANT - MISD,Saturday,4/6/2013,3:30,37.70522221,-122.1300292
72 HOUR MENTAL HEALTH,Saturday,4/6/2013,3:30,37.69767139,-122.1134437
"LOST,STOLEN LICENSE PLATE",Saturday,4/6/2013,13:45,37.69469206,-122.1104145
VANDALISM:DEFACE PROPERTY,Saturday,4/6/2013,11:00,37.67651941,-122.1468099
VANDALISM LESS THAN $400,Saturday,4/6/2013,14:35,37.69012723,-122.1176434
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Saturday,4/6/2013,18:00,37.67416207,-122.1530628
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Saturday,4/6/2013,15:26,37.67748286,-122.1234099
VIOLATE COURT ORDER TO PREVENT DOMESTIC VIOLENCE,Saturday,4/6/2013,14:00,37.67607837,-122.1410353
VIOLATE COURT ORDER TO PREVENT DOMESTIC VIOLENCE,Saturday,4/6/2013,15:33,37.67607837,-122.1410353
BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,Saturday,4/6/2013,15:18,37.68615391,-122.1152161
FOUND PROPERTY,Saturday,4/6/2013,0:01,37.68041284,-122.1333902
EOD CALL OUT,Sunday,4/7/2013,16:50,37.75439387,-122.2503892
WILLFUL CRUELTY TO CHILD,Sunday,4/7/2013,15:34,37.69815325,-122.0858672
THREATEN CRIME W/INTENT TO TERRORIZE,Sunday,4/7/2013,23:30,37.69815325,-122.0858672
BURGLARY,Sunday,4/7/2013,14:30,37.69073844,-122.0214682
GRAND THEFT - FROM BUILDING,Sunday,4/7/2013,15:28,37.69073844,-122.0214682
POSSESS CONTROLLED SUBSTANCE,Sunday,4/7/2013,18:00,37.69408891,-122.0867508
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Sunday,4/7/2013,18:00,37.69408891,-122.0867508
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Sunday,4/7/2013,16:00,37.71911378,-122.0200631
DUI ALCOHOL/DRUGS,Sunday,4/7/2013,17:55,37.68589075,-122.063279
DUI ALCOHOL/DRUGS,Sunday,4/7/2013,11:05,37.68979147,-122.0621879
DUI ALCOHOL/0.08 PERCENT,Sunday,4/7/2013,15:40,37.68979147,-122.0621879
"ANNUAL UPDATE,SVP UPDATE, TRANSIENT UPDATE, NO FEES TO REG",Sunday,4/7/2013,12:00,37.69574895,-122.0867922
VIOLATE COURT ORDER TO PREVENT DOMESTIC VIOLENCE,Sunday,4/7/2013,15:00,37.69678731,-122.0854651
MISSING PERSON,Sunday,4/7/2013,16:39,37.70073449,-122.0588465
72 HOUR MENTAL HEALTH,Sunday,4/7/2013,16:39,37.69814095,-122.0872598
SUSPICIOUS CIRCUMSTANCES,Sunday,4/7/2013,17:00,37.68979147,-122.0621879
DUI ALCOHOL/DRUGS,Sunday,4/7/2013,12:30,37.70214006,-121.9358092
BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,Sunday,4/7/2013,16:30,37.67049852,-122.1155758
ARSON:INHABITED STRUCTURE/PROPERTY,Sunday,4/7/2013,8:00,37.6790373,-122.052322
BURGLARY - VEHICLE,Sunday,4/7/2013,3:44,37.68775381,-122.1074161
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Sunday,4/7/2013,20:00,37.66759324,-122.107474
VANDALISM LESS THAN $400,Sunday,4/7/2013,17:07,37.68775381,-122.1074161
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Sunday,4/7/2013,15:00,37.67742431,-122.1007081
DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL,Sunday,4/7/2013,17:20,37.67216032,-122.1049233
INCIDENT REPORT,Sunday,4/7/2013,17:26,37.62874896,-122.0953389
72 HOUR MENTAL HEALTH,Sunday,4/7/2013,17:29,37.69065471,-122.1058303
ARREST WARRANT - MISD,Sunday,4/7/2013,17:38,37.67049852,-122.1155758
OUTSIDE AGENCY ASSIST,Sunday,4/7/2013,17:45,37.75240222,-121.7722115
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Sunday,4/7/2013,17:30,37.69927157,-122.1148724
72 HOUR MENTAL HEALTH,Sunday,4/7/2013,17:55,37.7090321,-122.1250789
72 HOUR MENTAL HEALTH,Sunday,4/7/2013,18:10,37.69539661,-122.109391
BURGLARY - VEHICLE,Sunday,4/7/2013,18:10,37.67450615,-122.1288558
USE ACCESS CARD ACCOUNT INFORMATION W/O CONSENT,Sunday,4/7/2013,17:41,37.67450615,-122.1288558
POSSESS CONTROLLED SUBSTANCE,Sunday,4/7/2013,16:00,37.66530145,-122.1326876
DISORDERLY CONDUCT:ALCOHOL,Sunday,4/7/2013,10:00,37.67068394,-122.1297376
DISORDERLY CONDUCT:ALCOHOL,Sunday,4/7/2013,18:20,37.67938152,-122.1299945
BURGLARY,Monday,4/8/2013,16:30,37.71140233,-122.0216443
PETTY THEFT,Monday,4/8/2013,15:00,37.7045547,-122.0785866
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Monday,4/8/2013,15:00,37.71140233,-122.0216443
VANDALISM LESS THAN $400,Monday,4/8/2013,15:00,37.7045547,-122.0785866
SUSPICIOUS CIRCUMSTANCES,Monday,4/8/2013,18:33,37.70073449,-122.0588465
MISSING PERSON,Monday,4/8/2013,18:33,37.71020331,-122.0907903
PLATES LOST,Monday,4/8/2013,18:15,37.70859032,-122.0585551
INCIDENT REPORT,Monday,4/8/2013,18:15,37.71475809,-122.0702389
REPORT NUMBER WAS CANCELLED,Monday,4/8/2013,18:25,37.70428607,-121.918292
FORCE OR ADW NOT FIREARM:GBI LIKELY,Monday,4/8/2013,18:25,37.67215094,-122.1024995
INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,Monday,4/8/2013,18:36,37.67215094,-122.1024995
WILLFUL CRUELTY TO CHILD,Monday,4/8/2013,18:35,37.67215094,-122.1024995
BURGLARY,Monday,4/8/2013,21:00,37.67215094,-122.1024995
BURGLARY,Monday,4/8/2013,16:00,37.68602307,-122.0458835
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Monday,4/8/2013,19:30,37.67974305,-122.0997285
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Monday,4/8/2013,16:00,37.67464266,-122.1042797
VANDALISM:DEFACE PROPERTY,Monday,4/8/2013,19:52,37.6820319,-122.0529218
POSSESS CONTROLLED SUBSTANCE,Monday,4/8/2013,19:52,37.6709796,-122.1014084
CONTEMPT OF COURT:DISOBEY COURT ORDER/ETC,Monday,4/8/2013,19:52,37.67215094,-122.1024995
INFORMATIONAL REPORT,Monday,4/8/2013,19:52,37.67097481,-122.1143416
INFORMATIONAL REPORT,Monday,4/8/2013,19:30,37.67883861,-122.0506104
OUTSIDE WARRANT-MISD,Monday,4/8/2013,19:30,37.6709796,-122.1014084
FELONY COMMITTED WHILE RELEASED ON BAIL OR RECOGNIZANCE,Monday,4/8/2013,19:37,37.67215094,-122.1024995
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Monday,4/8/2013,19:37,37.6867934,-122.0975186
ARREST WARRANT - MISD,Monday,4/8/2013,19:37,37.6472072,-121.6446589
COUNTY VEHICLE ACCIDENT/DAMAGE REPORT,Monday,4/8/2013,20:05,37.79967631,-122.2767719
ROBBERY,Monday,4/8/2013,18:15,37.69586073,-122.1151884
BURGLARY - SHOPLIFTING,Monday,4/8/2013,18:15,37.7015445,-122.1231374
PETTY THEFT,Monday,4/8/2013,19:47,37.69531122,-122.1023199
GRAND THEFT - ALL OTHER,Monday,4/8/2013,18:50,37.69274265,-122.1107009
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Monday,4/8/2013,19:51,37.69274265,-122.1107009
THEFT BY USE OF ACCESS CARD INFORMATION,Monday,4/8/2013,15:30,37.69920243,-122.1149032
THEFT BY USE OF ACCESS CARD INFORMATION,Monday,4/8/2013,19:59,37.7098909,-122.1229672
GET CREDIT/ETC OTHERS ID,Monday,4/8/2013,19:59,37.6947494,-122.1045413
VANDALISM:DAMAGE PROPERTY,Monday,4/8/2013,20:07,37.69274265,-122.1107009
POSSESS NARCOTIC CONTROLLED SUBSTANCE,Monday,4/8/2013,20:07,37.70187229,-122.1236427
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Monday,4/8/2013,20:07,37.70165387,-122.127179
VIOLATE COURT ORDER TO PREVENT DOMESTIC VIOLENCE,Monday,4/8/2013,17:45,37.70149097,-122.1166377
INFORMATIONAL REPORT,Monday,4/8/2013,20:18,37.69217334,-122.1077072
TOW VEH OVERDUE REG,Monday,4/8/2013,20:18,37.70391779,-122.1091306
72 HOUR MENTAL HEALTH,Monday,4/8/2013,20:05,37.70507457,-122.1155906
BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,Monday,4/8/2013,20:25,37.69927157,-122.1148724
REPORT NUMBER WAS CANCELLED,Monday,4/8/2013,19:05,37.69927157,-122.1148724
ARREST WARRANT - MISD,Monday,4/8/2013,20:00,37.70165387,-122.127179
MISSING PERSON,Monday,4/8/2013,20:00,37.7098909,-122.1229672
BURGLARY,Monday,4/8/2013,20:43,37.67791122,-122.1219551
POSSESS PERSONAL IDENTIFYING INFO TO DEFRAUD,Monday,4/8/2013,12:00,37.69090249,-122.1237506
POSSESS CONTROLLED SUBSTANCE,Monday,4/8/2013,21:15,37.68108016,-122.1313158
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Monday,4/8/2013,11:00,37.68108016,-122.1313158
POSSESS/ETC BURGLARY TOOLS,Monday,4/8/2013,20:30,37.68108016,-122.1313158
VIOLATE COURT ORDER TO PREVENT DOMESTIC VIOLENCE,Monday,4/8/2013,20:30,37.68108016,-122.1313158
INFORMATIONAL REPORT,Monday,4/8/2013,21:29,37.69565081,-122.118887
ARREST WARRANT - MISD,Monday,4/8/2013,16:20,37.66999381,-122.1374781
LOST PROPERTY,Monday,4/8/2013,21:38,37.67642418,-122.1470002
BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,Tuesday,4/9/2013,21:55,37.69894661,-122.0834715
THEFT OF PERSONAL PROPERTY,Tuesday,4/9/2013,16:00,37.69171078,-122.0926857
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Tuesday,4/9/2013,19:50,37.68873355,-122.0762632
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Tuesday,4/9/2013,19:50,37.71190391,-122.0886588
INCIDENT REPORT,Tuesday,4/9/2013,22:09,37.7045547,-122.0785866
CIVIL PROTECTIVE CUSTODY OF DANGEROUS/GRAVELY DISABLED,Tuesday,4/9/2013,22:22,37.69678564,-122.0774026
TOW VEH OVERDUE REG,Tuesday,4/9/2013,22:00,37.68941186,-122.079715
72 HOUR MENTAL HEALTH,Tuesday,4/9/2013,22:00,37.68300569,-122.0728377
EOD CALL OUT,Tuesday,4/9/2013,21:10,37.53414317,-121.9579403
FALSE IMPRISONMENT W/VIOLENCE/ETC,Tuesday,4/9/2013,11:00,37.68686385,-122.099474
INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,Tuesday,4/9/2013,8:00,37.68686385,-122.099474
THEFT OF PERSONAL PROPERTY,Tuesday,4/9/2013,22:40,37.68150299,-122.1104469
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Tuesday,4/9/2013,22:50,37.66872741,-122.1058506
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Tuesday,4/9/2013,22:00,37.68303557,-122.101311
THEFT BY USE OF ACCESS CARD INFORMATION,Tuesday,4/9/2013,22:00,37.68189769,-122.0465229
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Tuesday,4/9/2013,20:25,37.68141926,-122.1070857
TOW VEH OVERDUE REG,Tuesday,4/9/2013,22:45,37.67640344,-122.0660356
BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,Tuesday,4/9/2013,23:10,37.68669362,-122.1142482
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Tuesday,4/9/2013,23:10,37.66769075,-122.1101996
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Tuesday,4/9/2013,23:22,37.67793636,-122.0954627
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Tuesday,4/9/2013,23:22,37.67981154,-122.0994248
OBSTRUCT/RESIST EXECUTIVE OFFICER,Tuesday,4/9/2013,23:26,37.68095179,-121.7776854
GRAND THEFT - ALL OTHER,Tuesday,4/9/2013,23:35,37.63288954,-121.6720062
POSSESS CONTROLLED SUBSTANCES WITHOUT A PRESCRIPTION,Tuesday,4/9/2013,23:35,37.6670321,-121.7859971
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Tuesday,4/9/2013,23:30,37.6670321,-121.7859971
POSSESS IN VEHICLE/CARRY/TRANSFER SWITCHBLADE KNIFE,Tuesday,4/9/2013,23:30,37.6670321,-121.7859971
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Tuesday,4/9/2013,23:30,37.68095179,-121.7776854
VIOLATION OF PROBATION MISDEMEANOR,Tuesday,4/9/2013,0:10,37.6670321,-121.7859971
ARREST WARRANT - MISD,Tuesday,4/9/2013,15:00,37.65663821,-121.7596688
INCIDENT REPORT,Tuesday,4/9/2013,23:00,37.63288954,-121.6720062
TOW VEH AFTER NOTICE TO APPEAR,Tuesday,4/9/2013,23:25,37.74462418,-121.7253503
BURGLARY,Tuesday,4/9/2013,0:38,37.71108841,-122.125142
GET CREDIT/ETC OTHERS ID,Tuesday,4/9/2013,23:30,37.70016309,-122.1176128
TOW VEH OVERDUE REG,Tuesday,4/9/2013,0:39,37.70063178,-122.1060687
EVADE PEACE OFFICER W/ WANTON DISREGARD FOR SAFETY - FEL,Tuesday,4/9/2013,0:39,37.69326492,-122.101521
SEIZURE OF DOCUMENTS AND PLATES,Tuesday,4/9/2013,0:39,37.70069244,-122.1051013
TOW VEH OVERDUE REG,Tuesday,4/9/2013,1:13,37.70069244,-122.1051013
INFORMATIONAL REPORT,Tuesday,4/9/2013,22:00,37.70775242,-122.1205233
72 HOUR MENTAL HEALTH,Tuesday,4/9/2013,12:00,37.70712449,-122.1275026
"RAPE -VICT UNCONSCIOUS OF NATURE/NOT COGNIZANT,ETC",Tuesday,4/9/2013,22:00,37.69309146,-122.1150492
FORCE OR ADW NOT FIREARM:GBI LIKELY,Tuesday,4/9/2013,1:43,37.66871367,-122.1586472
INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,Tuesday,4/9/2013,1:15,37.69313212,-122.1163263
INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,Tuesday,4/9/2013,2:18,37.66871367,-122.1586472
BURGLARY,Tuesday,4/9/2013,2:06,37.67843557,-122.1437987
THEFT OF PERSONAL PROPERTY,Tuesday,4/9/2013,2:06,37.69621157,-122.1229216
GRAND THEFT - ALL OTHER,Tuesday,4/9/2013,23:30,37.67968685,-122.1269253
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Tuesday,4/9/2013,2:24,37.67548257,-122.1343238
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Tuesday,4/9/2013,2:24,37.68615391,-122.1152161
TOW VEH PKD 72 HR,Tuesday,4/9/2013,21:00,37.66927436,-122.1313214
"LOST,STOLEN LICENSE PLATE",Tuesday,4/9/2013,0:05,37.69900941,-122.1211638
72 HOUR MENTAL HEALTH,Tuesday,4/9/2013,2:45,37.67558897,-122.1272256
REPORT NUMBER WAS CANCELLED,Tuesday,4/9/2013,2:45,37.68108016,-122.1313158
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Tuesday,4/9/2013,3:12,37.68727265,-122.1287695
BURGLARY,Wednesday,4/10/2013,2:16,37.69572847,-122.0511213
VANDALISM LESS THAN $400,Wednesday,4/10/2013,21:00,37.69347596,-122.0677237
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Wednesday,4/10/2013,0:15,37.69347596,-122.0677237
DISORDERLY CONDUCT:ALCOHOL,Wednesday,4/10/2013,3:20,37.69263044,-122.1019063
VIOLATION PAROLE:FELONY,Wednesday,4/10/2013,3:20,37.6953966,-122.0520615
VIOLATION OF PROBATION MISDEMEANOR,Wednesday,4/10/2013,3:54,37.69263044,-122.1019063
72 HOUR MENTAL HEALTH,Wednesday,4/10/2013,23:00,37.68934866,-122.0777255
72 HOUR MENTAL HEALTH,Wednesday,4/10/2013,9:15,37.69814095,-122.0872598
72 HOUR MENTAL HEALTH,Wednesday,4/10/2013,9:15,37.6981614,-122.0651975
72 HOUR MENTAL HEALTH,Wednesday,4/10/2013,23:26,37.69806556,-122.0809815
72 HOUR MENTAL HEALTH,Wednesday,4/10/2013,5:07,37.69723126,-122.0617477
ARREST WARRANT - MISD,Wednesday,4/10/2013,5:07,37.6953966,-122.0520615
72 HOUR MENTAL HEALTH,Wednesday,4/10/2013,5:07,37.68007436,-122.076067
LOST PROPERTY,Wednesday,4/10/2013,4:45,37.76396714,-122.0213672
REPORT NUMBER WAS CANCELLED,Wednesday,4/10/2013,4:45,37.70404019,-121.9089173
FALSE IMPRISONMENT,Wednesday,4/10/2013,5:30,37.66586404,-122.1153647
INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,Wednesday,4/10/2013,6:25,37.68430745,-122.1033509
BATTERY ON PERSON,Wednesday,4/10/2013,6:37,37.67361769,-122.0661499
INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,Wednesday,4/10/2013,6:37,37.66586404,-122.1153647
BURGLARY,Wednesday,4/10/2013,6:28,37.6680967,-122.1112031
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Wednesday,4/10/2013,7:00,37.68115679,-122.1014749
DAMAGE/OBSTRUCT THE USE OF ANY WIRELESS COMMUNICATION DEVICE,Wednesday,4/10/2013,5:50,37.67361769,-122.0661499
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Wednesday,4/10/2013,5:50,37.67981154,-122.0994248
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Wednesday,4/10/2013,22:00,37.67025131,-122.1114435
DISORDERLY CONDUCT:ALCOHOL,Wednesday,4/10/2013,6:35,37.66609538,-122.1113864
CONTEMPT OF COURT:DISOBEY COURT ORDER/ETC,Wednesday,4/10/2013,1:15,37.66614338,-122.1100675
INDECENT EXPOSURE,Wednesday,4/10/2013,7:44,37.66609538,-122.1113864
TOW ABAND VEH,Wednesday,4/10/2013,7:00,37.68748312,-122.0967991
72 HOUR MENTAL HEALTH,Wednesday,4/10/2013,7:00,37.67548013,-122.1111259
ARREST WARRANT - MISD,Wednesday,4/10/2013,7:00,37.67013997,-122.0918193
POSSESS CONTROLLED SUBSTANCE,Wednesday,4/10/2013,7:50,37.70053576,-121.6643596
POSSESS IN VEHICLE/CARRY/TRANSFER SWITCHBLADE KNIFE,Wednesday,4/10/2013,10:00,37.70053576,-121.6643596
COMMERCE/TRANSFER/POSSESS METAL KNUCKLES,Wednesday,4/10/2013,10:00,37.70053576,-121.6643596
DISORDERLY CONDUCT:ALCOHOL,Wednesday,4/10/2013,1:00,37.67962559,-121.7801292
72 HOUR MENTAL HEALTH,Wednesday,4/10/2013,13:30,37.79488754,-121.5887898
BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,Wednesday,4/10/2013,8:10,37.70331852,-122.1192386
BURGLARY,Wednesday,4/10/2013,8:57,37.70730141,-122.1244758
THEFT BY FORGED/INVALID ACCESS CARD [OVER $400],Wednesday,4/10/2013,0:01,37.7098909,-122.1229672
VANDALISM:DESTROY OTHERS PROPERTY,Wednesday,4/10/2013,0:01,37.70441671,-122.1221311
POSSESS CONTROLLED SUBSTANCE,Wednesday,4/10/2013,20:00,37.69217334,-122.1077072
POSSESS CONTROLLED SUBSTANCE FOR SALE,Wednesday,4/10/2013,18:00,37.68806374,-122.1301038
TRANSPORT/ETC CONTROLLED SUBSTANCE,Wednesday,4/10/2013,22:00,37.68806374,-122.1301038
WHERE THE SUBSTANCE EXCEEDS ONE KILOGRAM BY WEIGHT,Wednesday,4/10/2013,22:00,37.68806374,-122.1301038
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Wednesday,4/10/2013,23:00,37.69217334,-122.1077072
DISORDERLY CONDUCT:ALCOHOL,Wednesday,4/10/2013,8:48,37.69037347,-122.1074684
ARREST WARRANT - MISD,Wednesday,4/10/2013,0:01,37.69217334,-122.1077072
BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,Wednesday,4/10/2013,9:42,37.69217334,-122.1077072
"LOST,STOLEN LICENSE PLATE",Wednesday,4/10/2013,9:45,37.7098909,-122.1229672
TOW VEH OVERDUE REG,Wednesday,4/10/2013,1:00,37.6839834,-122.1208133
TOW VEH ILL PKD,Wednesday,4/10/2013,1:00,37.69489457,-122.1248042
PETTY THEFT,Thursday,4/11/2013,15:00,37.68880076,-122.0644497
VANDALISM:DEFACE PROPERTY,Thursday,4/11/2013,9:00,37.70677795,-122.0740533
DUI ALCOHOL/DRUGS CAUSING BODILY INJURY,Thursday,4/11/2013,4:45,37.68891517,-122.0642093
CONTEMPT OF COURT:DISOBEY COURT ORDER/ETC,Thursday,4/11/2013,21:00,37.70084534,-122.0898935
MISSING PERSON,Thursday,4/11/2013,23:00,37.70809963,-122.0739982
INFORMATIONAL REPORT,Thursday,4/11/2013,10:35,37.71011723,-122.066342
72 HOUR MENTAL HEALTH,Thursday,4/11/2013,10:20,37.69814095,-122.0872598
BURGLARY,Thursday,4/11/2013,10:38,37.6722722,-122.066241
BURGLARY - VEHICLE,Thursday,4/11/2013,10:38,37.6908917,-122.0363224
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Thursday,4/11/2013,10:38,37.66951144,-122.1073922
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Thursday,4/11/2013,9:00,37.67369017,-122.1066566
VANDALISM ($400 OR MORE),Thursday,4/11/2013,0:01,37.66775284,-122.1076062
POSSESS NARCOTIC CONTROLLED SUBSTANCE,Thursday,4/11/2013,1:00,37.66858432,-122.0518291
POSSESS NARCOTIC CONTROLLED SUBSTANCE,Thursday,4/11/2013,7:25,37.66723763,-122.1072521
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Thursday,4/11/2013,11:10,37.66870029,-122.1200958
TOW VEH OVERDUE REG,Thursday,4/11/2013,11:15,37.68669362,-122.1142482
TOW VEH OVERDUE REG,Thursday,4/11/2013,18:05,37.68669362,-122.1142482
72 HOUR MENTAL HEALTH,Thursday,4/11/2013,2:00,37.66723763,-122.1072521
72 HOUR MENTAL HEALTH,Thursday,4/11/2013,9:00,37.68397118,-122.1164976
MISSING PERSON,Thursday,4/11/2013,9:00,37.68397118,-122.1164976
